time;player;headline;playerlink;
2/15/2016 4:43:25 PM;Spencer Hawes;Hawes is averaging 8.2 points (48.3% shooting), 5.2 rebounds, 1.4 assists, and 1.4 blocks across 22.4 minutes in the Hornets' last five games.;http://stats.nba.com/player/player/#!/201150;
2/15/2016 4:43:24 PM;Tyler Hansbrough;Hansbrough has appeared in just one of the Hornets' last five games, playing a total of two minutes.;http://stats.nba.com/player/player/#!/201946;
2/12/2016 1:44:03 PM;Troy Daniels;Daniels has been a DNP-CD in four of the Hornets' last five games.;http://stats.nba.com/player/player/#!/203584;
2/11/2016 3:38:18 PM;Michael Kidd-Gilchrist;Kidd-Gilchrist's underwent an MRI on Thursday which revealed a torn labrum in his right shoulder. He's been ruled out indefinitely.;http://stats.nba.com/player/player/#!/203077;
2/11/2016 10:38:21 AM;Michael Kidd-Gilchrist;Kidd-Gilchrist (shoulder) will undergo an MRI on Thursday, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/203077;
2/11/2016 10:38:21 AM;Al Jefferson;Jefferson (knee) is hopeful to return shortly after the All-Star break, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/2744;
2/11/2016 9:23:11 AM;Cody Zeller;Zeller scored 11 points (4-7 FG, 3-3 FT) to go with 11 rebounds and three assists over 23 minutes in a 117-95 victory over the Pacers on Wednesday.;http://stats.nba.com/player/player/#!/203469;
2/11/2016 8:58:10 AM;Kemba Walker;Walker scored 25 points (10-21 FG, 0-3 3Pt, 5-7 FT) to go with seven rebounds, three assists, two steals, and a block over 40 minutes in a 117-95 victory over the Pacers on Wednesday.;http://stats.nba.com/player/player/#!/202689;
2/11/2016 8:58:10 AM;Jeremy Lamb;Lamb scored 16 points (7-8 FG, 2-3 3Pt) with a rebound over 14 minutes in a 117-95 victory over the Pacers on Wednesday.;http://stats.nba.com/player/player/#!/203087;
2/10/2016 8:53:11 PM;Michael Kidd-Gilchrist;Kidd-Gilchrist is out for the remainder of Wednesday's game versus the Pacers after dislocating his right shoulder.;http://stats.nba.com/player/player/#!/203077;
