time;player;headline;playerlink;
12/22/2015 1:03:31 PM;Serge Ibaka;Ibaka contributed 17 points (8-13 FG, 0-2 3Pt, 1-2 FT), eight rebounds, two steals, and one assist across 36 minutes in Monday's 100-99 win over the Clippers.;http://stats.nba.com/player/player/#!/201586;
12/22/2015 1:03:31 PM;Nick Collison;Collison is averaging 2.2 points (on 43.8 percent shooting), three rebounds, and 0.9 assists in 13.2 minutes across nine contests in December.;http://stats.nba.com/player/player/#!/2555;
12/22/2015 1:03:31 PM;Steve Novak;Novak has made three appearances for the Thunder in their 10 games so far in December. He's averaging two points in 4.7 minutes over those contests.;http://stats.nba.com/player/player/#!/200779;
12/22/2015 12:38:26 PM;Enes Kanter;Kanter played only 15 minutes in Monday's 100-99 win over the Clippers, finishing with four points (2-5 FG) and three rebounds.;http://stats.nba.com/player/player/#!/202683;
12/22/2015 1:58:35 AM;Kevin Durant;Durant posted 24 points (10-24 FG, 1-7 3Pt, 3-4 FT), including the game-winning jumper with 5.8 seconds left to lift the Thunder to a 100-99 win against the Clippers on Monday. He also added nine rebounds, seven assists, two steals, and two blocks (includ;http://stats.nba.com/player/player/#!/201142;
12/22/2015 1:58:35 AM;Russell Westbrook;Westbrook had his best scoring output since November in Monday's 100-99 win against the Clippers, posting 33 points (11-25 FG, 2-5 3Pt, 9-11 FT), seven assists, five rebounds, and three steals in 37 minutes.;http://stats.nba.com/player/player/#!/201566;
12/22/2015 1:58:35 AM;Steven Adams;Adams posted six points (2-6 FG, 2-2 FT), 11 rebounds, and one block in 26 minutes in Monday's 100-99 win against the Clippers.;http://stats.nba.com/player/player/#!/203500;
12/20/2015 1:03:20 PM;Mitch McGary;McGary was assigned to the D-League's Oklahoma City Blue on Sunday.;http://stats.nba.com/player/player/#!/203956;
12/20/2015 12:38:24 PM;Josh Huestis;Huestis has been assigned to the Oklahoma City Blue of the NBA D-League on Sunday.;http://stats.nba.com/player/player/#!/203962;
12/19/2015 10:13:27 PM;Enes Kanter;Kanter scored 19 points (8-13 FG, 3-3 FT) while adding 14 rebounds, two assists and a block in 23 minutes off the bench during Saturday's win over the Lakers.;http://stats.nba.com/player/player/#!/202683;
12/19/2015 9:48:23 PM;Russell Westbrook;Westbrook scored 13 points (5-11 FG, 0-1 3Pt, 3-6 FT) while adding 11 assists and a steal in 28 minutes during Saturday's win over the Lakers.;http://stats.nba.com/player/player/#!/201566;
