time;player;headline;playerlink;
1/20/2016 1:08:17 AM;P.J. Tucker;Tucker totaled 12 points (3-9 FG, 2-6 3Pt, 4-4 FT), 10 rebounds, and five assists across 45 minutes during the Suns' 97-94 loss versus the Pacers on Tuesday.;http://stats.nba.com/player/player/#!/200782;
1/20/2016 1:08:17 AM;Alex Len;Len (hand) collected six points (2-6 FG, 0-1 3Pt, 2-2 FT), 12 rebounds, and one assist in 21 minutes during the Suns' 97-94 loss to the Pacers on Tuesday.;http://stats.nba.com/player/player/#!/203458;
1/19/2016 11:28:18 PM;Mirza Teletovic;Teletovic sprained his left ankle Tuesday against the Pacers and did not return, the Arizona Republic's Paul Coro reports.;http://stats.nba.com/player/player/#!/203141;
1/19/2016 10:38:20 PM;Markieff Morris;Morris suffered a strained right shoulder in the first half of Tuesday's game against the Pacers, the Indianapolis Star's Candace Buckner reports.;http://stats.nba.com/player/player/#!/202693;
1/19/2016 9:23:21 PM;Jon Leuer;Leuer is a late scratch and will not play in Tuesday's game against the Pacers because of back spasms, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/19/2016 6:53:20 PM;Alex Len;Len (hand) is available for Tuesday's game versus the Pacers, the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203458;
1/18/2016 2:58:29 PM;Alex Len;Len (hand) practiced on Monday, expected to play against Indiana Tuesday, Craig Grialou of 98.7 FM reports.;http://stats.nba.com/player/player/#!/203458;
1/18/2016 2:34:41 PM;Lorenzo Brown;Brown will sign a second 10-day contract with the Suns on Monday, Craig Grialou of 98.7FM in Phoenix reports.;http://stats.nba.com/player/player/#!/203485;
1/17/2016 8:13:19 PM;Markieff Morris;Morris recorded 17 points (7-12 FG, 0-2 3Pt, 3-5 FT), five rebounds, three assists, and three steals in 34 minutes during the Suns' 117-87 loss against the Timberwolves on Sunday.;http://stats.nba.com/player/player/#!/202693;
1/17/2016 8:13:18 PM;Jon Leuer;Leuer totaled eight points (3-7 FG, 0-2 3Pt, 2-4 FT) and five rebounds in 21 minutes during the Suns' 117-87 loss against the Timberwolves on Sunday.;http://stats.nba.com/player/player/#!/202720;
1/17/2016 8:13:18 PM;Sonny Weems;Weems went for two points (1-2 FG), three assists, and one steal in 16 minutes during the Suns' 117-87 loss to the Timberwolves on Sunday.;http://stats.nba.com/player/player/#!/201603;
1/17/2016 4:03:22 PM;Jon Leuer;Leuer will come off the bench for a second straight game Sunday against the Timberwolves, Kent Youngblood of the Minneapolis Star Tribune reports.;http://stats.nba.com/player/player/#!/202720;
1/17/2016 3:38:18 PM;Markieff Morris;Morris is in the starting lineup for Sunday's game against the Timberwolves, Kent Youngblood of the Star Tribune reports.;http://stats.nba.com/player/player/#!/202693;
1/16/2016 12:03:24 AM;Brandon Knight;Knight (illness) had 16 points (7-15 FG, 2-7 3Pt), four assists, two steals, and one block in 40 minutes during the Suns' 117-103 loss to the Celtics on Friday.;http://stats.nba.com/player/player/#!/202688;
1/16/2016 12:03:24 AM;Markieff Morris;Morris managed nine points (2-10 FG, 5-5 FT), nine rebounds, four assists, and one steal in 22 minutes during the Suns' 117-103 loss to the Celtics on Friday.;http://stats.nba.com/player/player/#!/202693;
1/16/2016 12:03:24 AM;Mirza Teletovic;Teletovic had 22 points (5-13 FG, 4-7 3Pt, 8-9 FT), two rebounds, and one assist in 21 minutes during the Suns' 117-103 loss to the Celtics on Friday.;http://stats.nba.com/player/player/#!/203141;
1/14/2016 6:28:36 PM;Ronnie Price;Price (foot) will undergo surgery on his right big toe and is expected to be out for upwards of three weeks, Shams Charania of Yahoo.com reports.;http://stats.nba.com/player/player/#!/101179;
1/14/2016 4:48:32 PM;Brandon Knight;Knight (illness) is expected to be available for Friday's game against the Celtics, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202688;
1/14/2016 4:48:31 PM;Archie Goodwin;Goodwin is expected to return to the bench for Friday's game against the Celtics, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203462;
1/14/2016 1:53:44 PM;Ronnie Price;Price (foot) has been ruled out of Friday's game against the Celtics, Paul Coro of AZCentral.com reports.;http://stats.nba.com/player/player/#!/101179;
1/12/2016 10:18:26 PM;Devin Booker;Booker scored 19 points (8-12 FG, 1-2 3Pt, 2-3 FT) with two rebounds and two assists over 29 minutes in Tuesday's 116-97 loss to the Pacers.;http://stats.nba.com/player/player/#!/1626164;
1/12/2016 10:18:26 PM;Mirza Teletovic;Teletovic made it rain with 19 points (7-13 FG, 5-8 3Pt) while chipping in five rebounds and two assists over 30 minutes off the bench in Tuesday's 116-97 loss to the Pacers.;http://stats.nba.com/player/player/#!/203141;
1/12/2016 6:58:36 PM;Archie Goodwin;Goodwin will draw the start at point guard in Tuesday's game against the Pacers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203462;
1/12/2016 6:58:36 PM;Devin Booker;Booker will start his second consecutive game on Tuesday versus the Pacers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/1626164;
1/12/2016 6:33:32 PM;Brandon Knight;Knight has come down with a sudden illness and is a game-time decision for Tuesday's game against the Pacers, Nate Taylor of the Indianapolis Star reports.;http://stats.nba.com/player/player/#!/202688;
1/12/2016 6:33:32 PM;Brandon Knight;Knight (illness) has been ruled out for Tuesday's game against the Pacers, Nate Taylor of the Indianapolis Star reports.;http://stats.nba.com/player/player/#!/202688;
1/12/2016 4:53:32 PM;Alex Len;Len (hand) has been ruled out for the entirety of the Suns' three-game road trip that begins Tuesday against the Pacers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203458;
1/12/2016 3:38:37 PM;Ronnie Price;Price (foot) will not play in Tuesday's game against the Pacers, Paul Coro of AZCentral.com reports.;http://stats.nba.com/player/player/#!/101179;
1/11/2016 1:48:41 PM;Alex Len;Len will not play Tuesday against Indiana due to a sprained left hand, Paul Coro of AZCentral.com reports.;http://stats.nba.com/player/player/#!/203458;
1/9/2016 1:48:29 AM;Devin Booker;Booker recorded 16 points (6-17 FG, 1-7 3Pt, 3-4 FT), six rebounds, two assists, and one steal in 37 minutes during the Suns' 103-95 loss to the Heat on Friday.;http://stats.nba.com/player/player/#!/1626164;
1/9/2016 1:48:29 AM;P.J. Tucker;Tucker (thigh) totaled five points (2-7 FG, 0-2 3Pt, 1-2 FT), 11 rebounds, two assists, two steals, and one block in 41 minutes during the Suns' 103-95 loss versus the Heat on Friday.;http://stats.nba.com/player/player/#!/200782;
1/9/2016 1:23:23 AM;Brandon Knight;Knight recorded 26 points (11-24 FG, 1-6 3Pt, 3-3 FT), four rebounds, and four assists in 37 minutes during the Suns' 103-95 loss to the Heat on Friday.;http://stats.nba.com/player/player/#!/202688;
1/8/2016 8:23:27 PM;Ronnie Price;Price (foot) will not play Friday versus the Heat, Paul Coro of The Arizona Republic reports.;http://stats.nba.com/player/player/#!/101179;
1/8/2016 8:23:27 PM;Devin Booker;Booker will draw the start Friday versus the Heat, Paul Coro of The Arizona Republic reports.;http://stats.nba.com/player/player/#!/1626164;
1/8/2016 8:23:27 PM;P.J. Tucker;Tucker (thigh) will play Friday versus the heat.;http://stats.nba.com/player/player/#!/200782;
1/8/2016 2:33:29 PM;Ronnie Price;Price (toe) did not participate in shootaround Friday and is questionable at best to play in Friday's game against the Heat, Craig Grialou of Arizona Sports 98.7 reports.;http://stats.nba.com/player/player/#!/101179;
1/7/2016 3:13:28 PM;Lorenzo Brown;Brown will sign a 10-day contract with the Suns on Thursday, Shams Charania of Yahoo! Sports reports.;http://stats.nba.com/player/player/#!/203485;
1/7/2016 2:48:23 PM;Ronnie Price;Price has suffered a foot injury and is questionable for Friday's game against the Heat according to head coach Jeff Hornacek, Matt Petersen of Suns.com reports;http://stats.nba.com/player/player/#!/101179;
1/7/2016 2:48:23 PM;P.J. Tucker;Tucker suffered a thigh bruise but is still likely to play in Friday's game against the Heat, Matt Petersen of Suns.com reports.;http://stats.nba.com/player/player/#!/200782;
1/7/2016 10:13:15 AM;P.J. Tucker;Tucker contributed 10 points (4-8 FG, 2-3 3Pt), five rebounds, four steals, and two assists across 31 minutes in Wednesday's 111-102 win over the Hornets.;http://stats.nba.com/player/player/#!/200782;
1/7/2016 10:13:14 AM;Jon Leuer;Leuer scored 14 points (5-7 FG, 1-1 3Pt, 3-4 FT) to go with three boards, three assists, and a blocked shot across 24 minutes in Wednesday's 111-102 victory over the Hornets.;http://stats.nba.com/player/player/#!/202720;
1/7/2016 10:13:14 AM;Alex Len;Len played 14 minutes in Wednesday's 111-102 win over the Hornets, scoring no points and providing two rebounds and one steal.;http://stats.nba.com/player/player/#!/203458;
