time;player;headline;playerlink;
1/11/2016 12:33:29 PM;Dwight Howard;Howard (back) scored 21 points (9-15 FG, 0-1 3Pt, 3-8 FT) while adding a game-high 17 rebounds, three assists and two steals in 43 minutes during Sunday's win over the Pacers.;http://stats.nba.com/player/player/#!/2730;
1/11/2016 12:33:29 PM;James Harden;Harden scored 21 points (8-20 FG, 2-9 3Pt, 3-4 FT) while adding nine rebounds, nine assists and a steal in 43 minutes during Sunday's win over the Pacers.;http://stats.nba.com/player/player/#!/201935;
1/10/2016 6:38:24 PM;Dwight Howard;Howard (back) has been cleared to play Sunday against the Pacers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/2730;
1/10/2016 5:23:40 PM;Dwight Howard;Howard (back) remains questionable for Sunday's game against the Pacers, Calvin Watkins of ESPN.com reports.;http://stats.nba.com/player/player/#!/2730;
1/9/2016 2:18:20 PM;Dwight Howard;Howard (back) did not practice with his fellow Rockets Saturday, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/2730;
1/8/2016 10:23:24 AM;Marcus Thornton;Thornton (personal) returned to the court in Thursday's 103-94 victory over the Jazz, providing 12 points (4-9 FG, 1-4 3Pt, 3-4 FT), three rebounds, and two steals across 18 minutes.;http://stats.nba.com/player/player/#!/201977;
1/8/2016 9:08:22 AM;Terrence Jones;Jones totaled 14 points (6-10 FG, 2-2 FT), eight rebounds and two assists over 32 minutes in Thursday's 103-94 victory over the Jazz.;http://stats.nba.com/player/player/#!/203093;
1/8/2016 9:08:22 AM;James Harden;Harden collected 33 points (13-25 FG, 7-10 FT), eight rebounds, three assists, a block and a pair of steals over 34 minutes in Thursday's 103-94 victory over the Jazz.;http://stats.nba.com/player/player/#!/201935;
1/8/2016 9:08:22 AM;Clint Capela;Capela contributed seven points (2-6 FG, 3-6 FT), 10 rebounds and three steals over 30 minutes in Thursday's 103-94 victory over the Jazz.;http://stats.nba.com/player/player/#!/203991;
1/8/2016 9:08:22 AM;Patrick Beverley;Beverley registered nine points (4-4 FG, 1-1 3Pt), four assists, a rebound and a pair of steals over 27 minutes in Thursday's 103-94 victory over the Jazz.;http://stats.nba.com/player/player/#!/201976;
